Acousticness,Artist Name,Danceability,Energy,Instrumentalness,Key,Liveness,Loudness,Tempo,Track Name,Track Reference,Valence,_id
0.125,Tai Verdes,0.731,0.626,0,0.183,0.183,11,82.488,A-O-K,https://api.spotify.com/v1/tracks/1sx0XsWUusUoPstbvokZjP,0.862,60fa03fa5b7a4bb7792a0053
0.207,Lil Mosey,0.774,0.554,0,0.132,0.132,0,99.034,Blueberry Faygo,https://api.spotify.com/v1/tracks/22LAwLoDA5b4AaGSkg6bKW,0.349,60fa03fa5b7a4bb7792a0054
0.0136,Drake,0.781,0.594,0,0.162,0.162,0,129.895,What’s Next,https://api.spotify.com/v1/tracks/3aQem4jVGdhtg116TmJnHz,0.0628,60fa03fa5b7a4bb7792a0055
0.315,Doja Cat,0.912,0.655,0.0000339,0.0894,0.0894,8,91.942,Get Into It (Yuh),https://api.spotify.com/v1/tracks/0W6I02J9xcqK8MtSeosEXb,0.793,60fa03fb5b7a4bb7792a0056
0.0194,Cardi B,0.935,0.454,0,0.0824,0.0824,1,133.073,WAP (feat. Megan Thee Stallion),https://api.spotify.com/v1/tracks/4Oun2ylbjFKMPTiaSbbCih,0.357,60fa03fb5b7a4bb7792a0057
0.0807,Cage The Elephant,0.636,0.676,0,0.0831,0.0831,2,113.98,Cigarette Daydreams,https://api.spotify.com/v1/tracks/0lkQOB949M2gLyut86aJ1b,0.273,60fa03fb5b7a4bb7792a0058
0.492,Joyner Lucas,0.597,0.571,0,0.093,0.093,1,106.196,Ramen & OJ,https://api.spotify.com/v1/tracks/4TIqzdAssasqx3DAe6cG9J,0.165,60fa03fb5b7a4bb7792a0059
0.751,Lewis Capaldi,0.501,0.405,0,0.105,0.105,1,109.891,Someone You Loved,https://api.spotify.com/v1/tracks/7qEHsqek33rTcFNT9PFqLf,0.446,60fa03fb5b7a4bb7792a005a
0.229,Beach House,0.508,0.792,0.124,0.145,0.145,0,147.067,Space Song,https://api.spotify.com/v1/tracks/7H0ya83CMmgFcOhw0UB6ow,0.601,60fa03fb5b7a4bb7792a005b
0.369,Morgan Wallen,0.614,0.68,0.00000184,0.115,0.115,6,149.959,Whiskey Glasses,https://api.spotify.com/v1/tracks/6foY66mWZN0pSRjZ408c00,0.707,60fa03fc5b7a4bb7792a005c
0.415,Lil Tjay,0.88,0.575,0,0.109,0.109,6,120.031,Run It Up (feat. Offset & Moneybagg Yo),https://api.spotify.com/v1/tracks/1dg3qy5DjoJodawfOCgrTP,0.671,60fa03fc5b7a4bb7792a005d
0.584,Conan Gray,0.357,0.425,0,0.322,0.322,5,102.078,Heather,https://api.spotify.com/v1/tracks/4xqrdfXkTW4T0RauPLv3WA,0.27,60fa03fc5b7a4bb7792a005e
0.222,Doja Cat,0.683,0.615,0.00000825,0.154,0.154,5,77.014,"I Don't Do Drugs (feat. Ariana Grande)",https://api.spotify.com/v1/tracks/0FFsgUoFibYISzMxuGS61W,0.45,60fa03fc5b7a4bb7792a005f
0.00301,Neon Trees,0.471,0.924,0,0.313,0.313,8,154.961,Everybody Talks,https://api.spotify.com/v1/tracks/2iUmqdfGZcHIhS3b9E9EWq,0.725,60fa03fc5b7a4bb7792a0060
0.359,Pop Smoke,0.563,0.672,0,0.0972,0.0972,9,99.772,Woo Baby (feat. Chris Brown),https://api.spotify.com/v1/tracks/58T4yPLn4NjBYXfRxeweyM,0.284,60fa03fd5b7a4bb7792a0061
0.0847,Travis Scott,0.841,0.728,0,0.149,0.149,7,130.049,goosebumps,https://api.spotify.com/v1/tracks/6gBFPUFcJLzWGx4lenP6h2,0.43,60fa03fd5b7a4bb7792a0062
0.104,Roddy Ricch,0.896,0.586,0,0.79,0.79,10,116.971,The Box,https://api.spotify.com/v1/tracks/0nbXyq5TXYPCO7pr3N8S4I,0.642,60fa03fd5b7a4bb7792a0063
0.00847,Grouplove,0.56,0.936,0,0.161,0.161,3,112.96,Tongue Tied,https://api.spotify.com/v1/tracks/0GO8y8jQk1PkHzS31d699N,0.371,60fa03fd5b7a4bb7792a0064
0.0485,SoFaygo,0.669,0.629,0,0.346,0.346,1,125.935,Knock Knock,https://api.spotify.com/v1/tracks/6aHoPULNO7pSL2ZfUY0bU8,0.683,60fa03fd5b7a4bb7792a0065
0.807,Madison Beer,0.386,0.426,0,0.14,0.14,3,180.104,Reckless,https://api.spotify.com/v1/tracks/5ajjAnNRh8bxFvaVHzpPjh,0.261,60fa03fe5b7a4bb7792a0066
0.785,Tate McRae,0.667,0.373,0,0.0906,0.0906,4,124.148,you broke me first,https://api.spotify.com/v1/tracks/45bE4HXI0AwGZXfZtMp8JR,0.0823,60fa03fe5b7a4bb7792a0067
0.0123,Dua Lipa,0.793,0.793,0,0.0951,0.0951,11,123.95,"Don't Start Now",https://api.spotify.com/v1/tracks/3PfIrDoz19wz7qK7tYeu62,0.679,60fa03fe5b7a4bb7792a0068
0.212,Pop Smoke,0.548,0.805,0.000389,0.408,0.408,7,142.094,Dior,https://api.spotify.com/v1/tracks/79s5XnCN4TJKTVMSmOx8Ep,0.648,60fa03fe5b7a4bb7792a0069
0.0112,BTS,0.746,0.765,0,0.0936,0.0936,6,114.044,Dynamite,https://api.spotify.com/v1/tracks/4saklk6nie3yiGePpBwUoc,0.737,60fa03fe5b7a4bb7792a006a
0.418,Travis Scott,0.841,0.593,0,0.124,0.124,1,124.917,Goosebumps - Remix,https://api.spotify.com/v1/tracks/5uEYRdEIh9Bo4fpjDd4Na9,0.808,60fa03fe5b7a4bb7792a006b
0.0195,"Tyler, The Creator",0.827,0.571,0,0.166,0.166,11,142.034,JUGGERNAUT (feat. Lil Uzi Vert & Pharrell Williams),https://api.spotify.com/v1/tracks/7z4xW9WY86uH3gd1V9pfCM,0.62,60fa03ff5b7a4bb7792a006c
0.0888,Doja Cat,0.824,0.764,0.00294,0.117,0.117,5,107.998,Woman,https://api.spotify.com/v1/tracks/6Uj1ctrBOjOas8xZXGqKk4,0.881,60fa03ff5b7a4bb7792a006d
0.333,Blueface,0.67,0.424,0,0.112,0.112,9,77.685,Outside (Better Days),https://api.spotify.com/v1/tracks/26BMsCXJpD7eYtP7ufhApC,0.743,60fa03ff5b7a4bb7792a006e
0.512,Bruno Mars,0.523,0.606,0,0.106,0.106,1,145.837,Talking to the Moon,https://api.spotify.com/v1/tracks/161DnLWsx1i3u1JT05lzqU,0.065,60fa03ff5b7a4bb7792a006f
0.107,Pop Smoke,0.578,0.684,0,0.49,0.49,0,106.743,30 (feat. Bizzy Banks),https://api.spotify.com/v1/tracks/24YG5Z8Of1VHovrfXsbvCZ,0.595,60fa03ff5b7a4bb7792a0070
0.468,Ariana Grande,0.737,0.802,0,0.0931,0.0931,0,144.015,positions,https://api.spotify.com/v1/tracks/35mvY5S1H3J2QZyna3TFe0,0.682,60fa04005b7a4bb7792a0071
0.436,Sarah Cothran,0.372,0.255,0,0.33,0.33,7,114.402,As the World Caves In,https://api.spotify.com/v1/tracks/7LAmsNJpBaNvNg7VZPXxSv,0.254,60fa04005b7a4bb7792a0072
0.544,Joji,0.515,0.479,0.00598,0.191,0.191,3,88.964,SLOW DANCING IN THE DARK,https://api.spotify.com/v1/tracks/0rKtyWc8bvkriBthvHKY8d,0.284,60fa04005b7a4bb7792a0073
0.0124,42 Dugg,0.87,0.561,0,0.103,0.103,7,100.458,4 Da Gang (with Roddy Ricch),https://api.spotify.com/v1/tracks/1mAey8kEPmDM2icL56kS9d,0.691,60fa04005b7a4bb7792a0074
0.0802,Lil Tjay,0.808,0.639,0,0.15,0.15,1,118,Headshot (feat. Polo G & Fivio Foreign),https://api.spotify.com/v1/tracks/4eNOLmx8r2IJAVKvBBL1jv,0.395,60fa04005b7a4bb7792a0075
0.46,Pop Smoke,0.628,0.581,0,0.152,0.152,2,145.396,More Time,https://api.spotify.com/v1/tracks/2wzionesqIt3x5Sglb4n91,0.259,60fa04005b7a4bb7792a0076
0.135,Polo G,0.479,0.645,0,0.0825,0.0825,5,155.057,No Return (with The Kid LAROI & Lil Durk),https://api.spotify.com/v1/tracks/23OYT3SFtoJqhiAUqktbc1,0.381,60fa04015b7a4bb7792a0077
0.135,Pop Smoke,0.441,0.623,0,0.14,0.14,1,78.082,Manslaughter (feat. Rick Ross & The-Dream),https://api.spotify.com/v1/tracks/5EVzgDPaM0LCM3M5exl3z8,0.285,60fa04015b7a4bb7792a0078
0.937,Yot Club,0.372,0.537,0.873,0.287,0.287,9,123.735,YKWIM?,https://api.spotify.com/v1/tracks/2vWBUC9djv6BtiGlmKiQaH,0.228,60fa04015b7a4bb7792a0079
0.676,Luke Combs,0.551,0.402,0,0.0928,0.0928,11,103.313,Beautiful Crazy,https://api.spotify.com/v1/tracks/2rxQMGVafnNaRaXlRMWPde,0.382,60fa04015b7a4bb7792a007a
0.0115,Tame Impala,0.64,0.74,0.00678,0.167,0.167,4,116.879,The Less I Know The Better,https://api.spotify.com/v1/tracks/6K4t31amVTZDgR3sKmwUJJ,0.785,60fa04015b7a4bb7792a007b
0.00264,Lil Uzi Vert,0.732,0.75,0,0.109,0.109,11,155.096,XO Tour Llif3,https://api.spotify.com/v1/tracks/7GX5flRQZVHRAGd6B4TmDO,0.401,60fa04025b7a4bb7792a007c
0.235,Dan + Shay,0.748,0.551,0,0.119,0.119,11,103.953,Glad You Exist,https://api.spotify.com/v1/tracks/472vIK1ldetTxRxG3ovaiY,0.66,60fa04025b7a4bb7792a007d
0.125,blackbear,0.782,0.559,0,0.385,0.385,6,129.992,hot girl bummer,https://api.spotify.com/v1/tracks/2mt1IqcFyY1zmYZT8Q3xw9,0.685,60fa04025b7a4bb7792a007e
0.067,Future,0.795,0.574,0,0.15,0.15,2,142.053,Life Is Good (feat. Drake),https://api.spotify.com/v1/tracks/1K5KBOgreBi5fkEHvg5ap3,0.537,60fa04025b7a4bb7792a007f
0.373,Morgan Wallen,0.505,0.657,0.00107,0.126,0.126,11,196,Wasted On You,https://api.spotify.com/v1/tracks/3cBsEDNhFI9E82vPj3kvi3,0.252,60fa04025b7a4bb7792a0080
0.431,Vance Joy,0.484,0.731,0,0.151,0.151,1,101.654,Riptide,https://api.spotify.com/v1/tracks/7yq4Qj7cqayVTp3FF9CWbm,0.51,60fa04035b7a4bb7792a0081
0.0312,Migos,0.927,0.538,0,0.0945,0.0945,1,125.983,Having Our Way (feat. Drake),https://api.spotify.com/v1/tracks/2NM0qHzx4Ohy8iXHEEgwlO,0.221,60fa04035b7a4bb7792a0082
0.205,Chris Stapleton,0.392,0.37,0.0096,0.0821,0.0821,9,48.718,Tennessee Whiskey,https://api.spotify.com/v1/tracks/3fqwjXwUGN6vbzIwvyFMhx,0.512,60fa04035b7a4bb7792a0083
0.0000255,Nirvana,0.502,0.912,0.000173,0.106,0.106,1,116.761,Smells Like Teen Spirit,https://api.spotify.com/v1/tracks/1f3yAtsJtY87CTmM8RLnxf,0.72,60fa04035b7a4bb7792a0084
0.557,John Mayer,0.816,0.596,0.812,0.0842,0.0842,0,123.027,Wild Blue,https://api.spotify.com/v1/tracks/4VFGpluBaU1WcquEMzhSz6,0.876,60fa04035b7a4bb7792a0085
0.216,Galantis,0.595,0.784,0,0.0608,0.0608,1,124.111,Heartbreak Anthem (with David Guetta & Little Mix),https://api.spotify.com/v1/tracks/5K6Ssv4Z3zRvxt0P6EKUAP,0.479,60fa04045b7a4bb7792a0086
0.705,Billie Eilish,0.671,0.336,0.00751,0.0577,0.0577,10,75.051,Lost Cause,https://api.spotify.com/v1/tracks/2xdwCJLfKCkat14mlgR26M,0.518,60fa04045b7a4bb7792a0087
0.00237,Arctic Monkeys,0.52,0.852,0.0000579,0.0733,0.0733,0,140.267,505,https://api.spotify.com/v1/tracks/58ge6dfP91o9oXMzq3XkIS,0.234,60fa04045b7a4bb7792a0088
0.237,Ariana Grande,0.83,0.585,0,0.248,0.248,0,109.978,34+35,https://api.spotify.com/v1/tracks/6Im9k8u9iIzKMrmV7BWtlF,0.485,60fa04045b7a4bb7792a0089
0.604,Lewis Capaldi,0.459,0.575,0,0.0885,0.0885,3,111.881,Before You Go,https://api.spotify.com/v1/tracks/2gMXnyrvIjhVBUZwvLZDMP,0.183,60fa04045b7a4bb7792a008a
0.723,Ryan Hurd,0.596,0.679,0,0.116,0.116,4,131.912,Chasing After You (with Maren Morris),https://api.spotify.com/v1/tracks/1ZIKpMTRPqhwAoVXWY3tXI,0.479,60fa04045b7a4bb7792a008b
0.127,Journey,0.5,0.748,0,0.447,0.447,4,118.852,"Don't Stop Believin'",https://api.spotify.com/v1/tracks/4bHsxqR3GMrXTxEPLuK5ue,0.514,60fa04055b7a4bb7792a008c
0.469,XXXTENTACION,0.872,0.391,0.00000413,0.297,0.297,0,134.021,Jocelyn Flores,https://api.spotify.com/v1/tracks/7m9OqQk4RVRkw9JJdeAw96,0.437,60fa04055b7a4bb7792a008d
0.00999,Mitski,0.617,0.821,0.494,0.426,0.426,9,106,Washing Machine Heart,https://api.spotify.com/v1/tracks/4Ys8jQvZOISzmp34BsImRf,0.581,60fa04055b7a4bb7792a008e
0.149,Polo G,0.783,0.479,0,0.101,0.101,7,176.027,21,https://api.spotify.com/v1/tracks/3JKgcAa7r07ocVWcV8bS0H,0.533,60fa04055b7a4bb7792a008f
0.333,Bas,0.784,0.474,0,0.278,0.278,8,128.012,The Jackie (with J. Cole & Lil Tjay),https://api.spotify.com/v1/tracks/15qKrPi4Kg0z7g9HlwWyeb,0.64,60fa04055b7a4bb7792a0090
0.457,John Mayer,0.549,0.324,0.0000022,0.133,0.133,4,80.888,"Shouldn't Matter but It Does",https://api.spotify.com/v1/tracks/3MthJpM1IEYp2ulZe00LvP,0.268,60fa04065b7a4bb7792a0091
0.0104,Justin Bieber,0.658,0.634,0,0.12,0.12,1,140.002,Hold On,https://api.spotify.com/v1/tracks/1nahzW3kfMuwReTka28tH5,0.302,60fa04065b7a4bb7792a0092
0.017,Young Stoner Life,0.953,0.621,0,0.0398,0.0398,8,123.016,Ski,https://api.spotify.com/v1/tracks/6755DFiZ7CWe2WMdTGW5C1,0.883,60fa04065b7a4bb7792a0093
0.0371,WILLOW,0.764,0.705,0.0000194,0.0943,0.0943,3,101.003,Wait a Minute!,https://api.spotify.com/v1/tracks/0y60itmpH0aPKsFiGxmtnh,0.672,60fa04065b7a4bb7792a0094
0.0687,Juice WRLD,0.474,0.631,0,0.132,0.132,5,180.051,Bandit (with YoungBoy Never Broke Again),https://api.spotify.com/v1/tracks/6Gg1gjgKi2AK4e0qzsR7sd,0.425,60fa04065b7a4bb7792a0095
0.0319,Migos,0.848,0.625,0,0.101,0.101,9,135.957,Straightenin,https://api.spotify.com/v1/tracks/15EH2glphTjcarRjAsc0EB,0.106,60fa04075b7a4bb7792a0096
0.0671,The Weeknd,0.585,0.564,0,0.135,0.135,0,113.003,The Hills,https://api.spotify.com/v1/tracks/7fBv7CLKzipRk6EC6TWHOB,0.137,60fa04075b7a4bb7792a0097
0.00272,Paramore,0.517,0.906,0.00000926,0.113,0.113,1,172.977,Misery Business,https://api.spotify.com/v1/tracks/6SpLc7EXZIPpy0sVko0aoU,0.731,60fa04075b7a4bb7792a0098
0.615,Morgan Wallen,0.62,0.869,0,0.131,0.131,6,126.019,More Than My Hometown,https://api.spotify.com/v1/tracks/5OELUCYgOHKFAvCERnAvfS,0.597,60fa04075b7a4bb7792a0099
0.129,$uicideboy$,0.79,0.738,0.00000528,0.154,0.154,1,168.03,Materialism as a Means to an End,https://api.spotify.com/v1/tracks/4t2dQ3OQaAJQn52BNszPnY,0.555,60fa04075b7a4bb7792a009a
0.0852,Lil Baby,0.897,0.662,0,0.534,0.534,1,112.511,Drip Too Hard (Lil Baby & Gunna),https://api.spotify.com/v1/tracks/78QR3Wp35dqAhFEc2qAGjE,0.389,60fa04075b7a4bb7792a009b
0.645,Zac Brown Band,0.566,0.713,0,0.114,0.114,6,169.864,Chicken Fried,https://api.spotify.com/v1/tracks/3eBnEo9WL34ulBCZlLpUQO,0.807,60fa04085b7a4bb7792a009c
0.149,Offset,0.88,0.428,0.0000507,0.114,0.114,9,100.007,Ric Flair Drip (& Metro Boomin),https://api.spotify.com/v1/tracks/7sO5G9EABYOXQKNPNiE9NR,0.333,60fa04085b7a4bb7792a009d
0.145,Eminem,0.808,0.745,0,0.292,0.292,10,165.995,Godzilla (feat. Juice WRLD),https://api.spotify.com/v1/tracks/7FIWs0pqAYbP91WWM0vlTQ,0.829,60fa04085b7a4bb7792a009e
0.617,Lil Uzi Vert,0.703,0.757,0,0.106,0.106,1,82.008,The Way Life Goes (feat. Oh Wonder),https://api.spotify.com/v1/tracks/2eAZfqOm4EnOF9VvN50Tyc,0.696,60fa04085b7a4bb7792a009f
0.369,Matt Maltese,0.327,0.449,0.00444,0.22,0.22,10,123.969,As the World Caves In,https://api.spotify.com/v1/tracks/3NM41PVVUr0ceootKAtkAj,0.179,60fa04085b7a4bb7792a00a0
0.106,Pop Smoke,0.654,0.724,0.00000174,0.655,0.655,3,71.696,Brush Em (feat. Rah Swish),https://api.spotify.com/v1/tracks/3MmvQKMKdN3UhVS3eGzJIW,0.717,60fa04095b7a4bb7792a00a1
0.149,J. Cole,0.837,0.364,0,0.271,0.271,8,123.984,MIDDLE CHILD,https://api.spotify.com/v1/tracks/2JvzF1RMd7lE3KmFlsyZD8,0.463,60fa04095b7a4bb7792a00a2
0.156,Wallows,0.682,0.683,0.0000232,0.273,0.273,8,120.023,Are You Bored Yet? (feat. Clairo),https://api.spotify.com/v1/tracks/57RA3JGafJm5zRtKJiKPIm,0.64,60fa04095b7a4bb7792a00a3
0.761,Bo Burnham,0.643,0.331,0,0.373,0.373,2,160.006,Look Who’s Inside Again,https://api.spotify.com/v1/tracks/7d8dqy6GbiUqotcTSs0jXg,0.648,60fa04095b7a4bb7792a00a4
0.258,XXXTENTACION,0.74,0.613,0.00372,0.123,0.123,8,75.023,SAD!,https://api.spotify.com/v1/tracks/3ee8Jmje8o58CHK66QrVC2,0.473,60fa04095b7a4bb7792a00a5
0.934,Billie Eilish,0.351,0.296,0,0.095,0.095,4,115.284,lovely (with Khalid),https://api.spotify.com/v1/tracks/0u2P5u6lvoDfwTYjAADbn4,0.12,60fa040a5b7a4bb7792a00a6
