Acousticness,Artist Name,Danceability,Energy,Instrumentalness,Key,Liveness,Loudness,Tempo,Track Name,Track Reference,Valence,_id
0.369,Christian Nodal,0.644,0.568,0,0.151,0.151,9,81.409,No Te Contaron Mal,https://api.spotify.com/v1/tracks/7hbk4BaF66O09R1gq0bKwj,0.654,60fa0625214825fec63ff9e4
0.139,Ozuna,0.714,0.761,0.00035,0.241,0.241,5,168.022,Una Locura,https://api.spotify.com/v1/tracks/5y7DaS3jAc9eZzcSOoUIwU,0.906,60fa0625214825fec63ff9e5
0.517,Junior H,0.679,0.633,0,0.103,0.103,6,109.736,Disfruto Lo Malo,https://api.spotify.com/v1/tracks/46DU5gYWY2vjE79mbhX4Wv,0.709,60fa0625214825fec63ff9e6
0.417,Grupo Firme,0.625,0.554,0,0.305,0.305,10,111.911,El Güero (Feat. Marca MP),https://api.spotify.com/v1/tracks/2MeEuwplwbbjZ7hxRI6viw,0.846,60fa0625214825fec63ff9e7
0.433,"Luis Angel ""El Flaco""",0.573,0.424,0,0.104,0.104,8,135.154,Hasta la Miel Amarga (feat. Grupo Firme),https://api.spotify.com/v1/tracks/3D3W7rDsuJIAtjInwh6Moc,0.749,60fa0625214825fec63ff9e8
0.396,Alex Rose,0.76,0.674,0.0000354,0.0977,0.0977,7,172.024,Me Fije,https://api.spotify.com/v1/tracks/6Et5KimMg3IXwD6lJPGmQw,0.735,60fa0626214825fec63ff9e9
0.597,El Fantasma,0.707,0.567,0.00000128,0.0668,0.0668,10,116.794,El Bélico,https://api.spotify.com/v1/tracks/50pkO56KXHoH53sVPRSbZ3,0.964,60fa0626214825fec63ff9ea
0.18,Camilo,0.808,0.497,0,0.0642,0.0642,6,87.987,Vida de Rico,https://api.spotify.com/v1/tracks/4nTduFjaTmGysc9WKNuCcs,0.962,60fa0626214825fec63ff9eb
0.0994,Justin Morales,0.79,0.688,0,0.111,0.111,2,97.486,Desde Morro,https://api.spotify.com/v1/tracks/5u6lAvdS8mmHHTHQlC3TtN,0.816,60fa0626214825fec63ff9ec
0.309,KAROL G,0.799,0.701,0.0000736,0.0514,0.0514,2,100.946,Tusa,https://api.spotify.com/v1/tracks/0dKg2vGC1hFqcK5LGTaKzX,0.607,60fa0626214825fec63ff9ed
0.278,Banda MS de Sergio Lizárraga,0.765,0.339,0,0.131,0.131,8,123.95,El Color de Tus Ojos,https://api.spotify.com/v1/tracks/1l77YWrGUp3qX3NS1rz7lq,0.864,60fa0627214825fec63ff9ee
0.0345,Lefty Sm,0.782,0.662,0,0.216,0.216,1,80.008,Por Mi México,https://api.spotify.com/v1/tracks/2sUknbm8xdLQgH7wb8xcTX,0.821,60fa0627214825fec63ff9ef
0.62,Los Elegantes de Jerez,0.767,0.701,0.0295,0.166,0.166,5,115.017,Tú,https://api.spotify.com/v1/tracks/5GkeaIeCEfB0LOqk7sIVHQ,0.888,60fa0627214825fec63ff9f0
0.222,Justin Quiles,0.77,0.899,0.00000114,0.0894,0.0894,8,128.05,Loco,https://api.spotify.com/v1/tracks/6PDlkWmrq2ZKiUuFt2aQsH,0.851,60fa0627214825fec63ff9f1
0.0031,Hombres G,0.603,0.843,0.0337,0.445,0.445,9,172.676,Devuélveme a mi chica,https://api.spotify.com/v1/tracks/1Wrzhfa5bNlqvsnCztz190,0.503,60fa0627214825fec63ff9f2
0.00935,Crissin,0.895,0.707,0,0.115,0.115,3,93.036,Poblado,https://api.spotify.com/v1/tracks/47gSYfwFBbV1BXHfXEq1qs,0.481,60fa0628214825fec63ff9f3
0.217,Bella Poarch,0.855,0.463,0.0000177,0.347,0.347,3,102.931,Build a Bitch,https://api.spotify.com/v1/tracks/7BoobGhD4x5K96Me0hqC8Q,0.866,60fa0628214825fec63ff9f4
0.176,Los Enanitos Verdes,0.714,0.735,0.000622,0.115,0.115,4,123.57,Lamento Boliviano,https://api.spotify.com/v1/tracks/6Pur3hWy6Nzc27ilmsp5HA,0.68,60fa0628214825fec63ff9f5
0.765,Olivia Rodrigo,0.395,0.443,0.00000967,0.0839,0.0839,6,168.924,happier,https://api.spotify.com/v1/tracks/2tGvwE8GcFKwNdAXMnlbfl,0.338,60fa0628214825fec63ff9f6
0.0406,Rauw Alejandro,0.721,0.637,0,0.0525,0.0525,9,193.922,Tattoo - Remix with Camilo,https://api.spotify.com/v1/tracks/4G3PTss3mU33Tau7t4KbwE,0.691,60fa0628214825fec63ff9f7
0.0946,Jhay Cortez,0.807,0.606,0,0.119,0.119,3,92.988,CÓMO SE SIENTE - Remix,https://api.spotify.com/v1/tracks/2tFwfmceQa1Y6nRPhYbEtC,0.304,60fa0628214825fec63ff9f8
0.192,Banda MS de Sergio Lizárraga,0.74,0.417,0.00000843,0.225,0.225,2,125.832,Cerrando Ciclos,https://api.spotify.com/v1/tracks/3fBJNawfhtgCmo58trRK2z,0.607,60fa0629214825fec63ff9f9
0.0816,J Balvin,0.843,0.836,0.00138,0.0532,0.0532,11,94.018,Azul,https://api.spotify.com/v1/tracks/2lCkncy6bIB0LTMT7kvrD1,0.65,60fa0629214825fec63ff9fa
0.228,Los Ángeles Azules,0.678,0.821,0.0000479,0.147,0.147,0,170.164,Amor A Primera Vista,https://api.spotify.com/v1/tracks/5Myb8S90Wg0yLec5kmrIGJ,0.96,60fa0629214825fec63ff9fb
0.0103,Bad Bunny,0.607,0.829,0,0.107,0.107,2,96.172,Safaera,https://api.spotify.com/v1/tracks/2DEZmgHKAvm41k4J3R2E9Y,0.685,60fa0629214825fec63ff9fc
0.198,Olivia Rodrigo,0.695,0.575,0,0.0614,0.0614,10,163.929,"jealousy, jealousy",https://api.spotify.com/v1/tracks/0MMyJUC3WNnFS1lit5pTjk,0.699,60fa0629214825fec63ff9fd
0.866,Olivia Rodrigo,0.369,0.272,0,0.147,0.147,9,172.929,favorite crime,https://api.spotify.com/v1/tracks/5JCoSi02qi3jJeHdZXMmR8,0.218,60fa062a214825fec63ff9fe
0.354,Bizarrap,0.83,0.748,0,0.0992,0.0992,1,133.028,"Snow Tha Product: Bzrp Music Sessions, Vol. 39",https://api.spotify.com/v1/tracks/3ke6it1vTmHtz2ApcIVUz5,0.523,60fa062a214825fec63ff9ff
0.241,Rels B,0.846,0.548,0.0713,0.0419,0.0419,1,94.925,A Mí,https://api.spotify.com/v1/tracks/7MmrcXVA7A5zZ2CbDuGHNa,0.516,60fa062a214825fec63ffa00
0.0907,Lele Pons,0.905,0.686,0,0.266,0.266,0,103.013,Se Te Nota (with Guaynaa),https://api.spotify.com/v1/tracks/11EnQRgRMJwMAesfkB5pnu,0.963,60fa062a214825fec63ffa01
0.072,León Larregui,0.724,0.646,0.000157,0.0923,0.0923,10,112.019,Locos,https://api.spotify.com/v1/tracks/3GSMdtJphymHEsR8K9jT5Q,0.957,60fa062a214825fec63ffa02
0.00248,Cartel De Santa,0.894,0.65,0.00869,0.057,0.057,10,87.982,Bombos y Tarolas,https://api.spotify.com/v1/tracks/5MyEACD2kRFeh231Z6FkdE,0.787,60fa062a214825fec63ffa03
0.0361,Bobby Pulido,0.676,0.618,0,0.199,0.199,6,173.955,Desvelado,https://api.spotify.com/v1/tracks/2JJSGhPpATm8lXeYjD95fw,0.899,60fa062b214825fec63ffa04
0.185,Los Del Limit,0.587,0.411,0,0.273,0.273,8,140.277,Amor Fugaz,https://api.spotify.com/v1/tracks/4O2bxKTnK9En7OPw8kGDDF,0.53,60fa062b214825fec63ffa05
0.274,Polo Gonzalez,0.67,0.632,0,0.137,0.137,4,154.986,Sencillo Soy,https://api.spotify.com/v1/tracks/5XWPoQ2lS8qgaf5aeDwBmh,0.707,60fa062b214825fec63ffa06
0.69,Tones And I,0.824,0.587,0.000105,0.149,0.149,6,98.029,Dance Monkey,https://api.spotify.com/v1/tracks/2N8m6CYs74qQO4mjVcXO30,0.514,60fa062b214825fec63ffa07
0.869,Bad Bunny,0.584,0.411,0.0000447,0.0955,0.0955,10,169.934,HACIENDO QUE ME AMAS,https://api.spotify.com/v1/tracks/26QApq0cuO9brJigr0C0W4,0.412,60fa062b214825fec63ffa08
0.0583,MC Davo,0.747,0.78,0,0.164,0.164,9,82.524,¿Quién Te Crees?,https://api.spotify.com/v1/tracks/2LXOSAYiSrTfIf8smheLaz,0.538,60fa062c214825fec63ffa09
0.285,Los 2 de la S,0.624,0.427,0,0.967,0.967,10,137.091,Somos Los Que Somos - En Vivo,https://api.spotify.com/v1/tracks/1Z04XN4pH2b8JfdiaIEkl5,0.936,60fa062c214825fec63ffa0a
0.169,Christian Nodal,0.433,0.431,0,0.307,0.307,2,177.732,Adiós Amor,https://api.spotify.com/v1/tracks/63bmZnBN1CiJ9sA4qTEe8y,0.722,60fa062c214825fec63ffa0b
0.277,Jesse & Joy,0.531,0.834,0,0.131,0.131,2,142.026,Dueles,https://api.spotify.com/v1/tracks/1iRvhKiXRElIH2Uf4gd95P,0.526,60fa062c214825fec63ffa0c
0.117,Intocable,0.659,0.433,0.000427,0.0829,0.0829,11,125.556,Fuerte No Soy,https://api.spotify.com/v1/tracks/7A07Yu1dRND3RKDzbhKrDs,0.455,60fa062c214825fec63ffa0d
0.328,Rauw Alejandro,0.704,0.739,0.0000193,0.0856,0.0856,8,179.879,Sexo Virtual,https://api.spotify.com/v1/tracks/0giiXonRhODYy4J1iy4Lb3,0.425,60fa062c214825fec63ffa0e
0.835,Chayín Rubio,0.657,0.591,0,0.248,0.248,10,132.041,Ya Me Enteré,https://api.spotify.com/v1/tracks/4ggabbjjuHrG06SsYnqvEs,0.687,60fa062d214825fec63ffa0f
0.378,Carin Leon,0.542,0.489,0,0.123,0.123,8,125.336,El Amor De Tu Vida,https://api.spotify.com/v1/tracks/5HpXH64cSBNu26yhw3vK37,0.674,60fa062d214825fec63ffa10
0.767,KAROL G,0.515,0.704,0,0.415,0.415,9,91.246,200 COPAS,https://api.spotify.com/v1/tracks/0aZnyTWJNgdzYoOiaW8HKG,0.885,60fa062d214825fec63ffa11
0.807,Pepe Aguilar,0.602,0.398,0,0.703,0.703,0,126.285,Prometiste,https://api.spotify.com/v1/tracks/2UypFzxfaYgMUnQX2k4qtj,0.603,60fa062d214825fec63ffa12
0.393,Christian Nodal,0.589,0.49,0,0.118,0.118,7,160.179,Probablemente,https://api.spotify.com/v1/tracks/4prmUBle7TtAeeUgCnsc3Z,0.604,60fa062d214825fec63ffa13
0.25,Paulo Londra,0.855,0.649,0,0.0801,0.0801,8,161.986,Tal Vez,https://api.spotify.com/v1/tracks/5jW3rF4URMdK7tO2xjS5EI,0.741,60fa062e214825fec63ffa14
0.289,Kevin Roldan,0.714,0.671,0,0.325,0.325,5,169.732,Hasta Abajo,https://api.spotify.com/v1/tracks/4PEfJZpVjdclfzZ9XO8uDw,0.641,60fa062e214825fec63ffa15
0.362,Boza,0.725,0.756,0.000685,0.103,0.103,4,100.07,"Hecha Pa' Mi",https://api.spotify.com/v1/tracks/3VvA1wSxukMLsvXoXtlwWx,0.828,60fa062e214825fec63ffa16
0.0367,Luis Miguel,0.54,0.367,0,0.0433,0.0433,0,70.276,Culpable O No - Miénteme Como Siempre,https://api.spotify.com/v1/tracks/7BwxbmYFy0l3ROHDjV2c14,0.252,60fa062e214825fec63ffa17
0.709,T3R Elemento,0.473,0.448,0,0.104,0.104,9,189.195,Ojitos de Miel,https://api.spotify.com/v1/tracks/3V1jBnDI3zCn25ONFiqwN8,0.6,60fa062e214825fec63ffa18
0.0194,Black Eyed Peas,0.964,0.486,0.04,0.0694,0.0694,2,124.058,GIRL LIKE ME,https://api.spotify.com/v1/tracks/2vBET2pmrQqafaS6zIaYta,0.318,60fa062f214825fec63ffa19
0.543,The Police,0.82,0.452,0.00294,0.0714,0.0714,1,117.401,Every Breath You Take,https://api.spotify.com/v1/tracks/1JSTJqkT5qHq8MDJnJbRE1,0.74,60fa062f214825fec63ffa1a
0.422,Maluma,0.691,0.739,0.00000395,0.11,0.11,5,83.897,Parce (feat. Justin Quiles),https://api.spotify.com/v1/tracks/4RJz8NfIe09gpKMiRUWKhJ,0.884,60fa062f214825fec63ffa1b
0.922,Kevin Kaarl,0.544,0.216,0.311,0.112,0.112,7,75.004,Colapso,https://api.spotify.com/v1/tracks/7dT9D6117e5DbhnKxDLNW9,0.145,60fa062f214825fec63ffa1c
0.264,Junior H,0.752,0.719,0.0000796,0.126,0.126,6,107.582,Se Amerita,https://api.spotify.com/v1/tracks/3pQYf90V5idOGrXzosm9rt,0.544,60fa062f214825fec63ffa1d
0.655,Grupo Firme,0.358,0.465,0,0.155,0.155,10,87.706,Cada Vez Te Extraño Más,https://api.spotify.com/v1/tracks/70w1mwTod6NgCNV6e7ZlIQ,0.535,60fa062f214825fec63ffa1e
0.476,Camilo,0.862,0.72,0,0.0543,0.0543,4,129.993,BEBÉ,https://api.spotify.com/v1/tracks/3Zf4GutWZ7Hv3wsVQsSQPs,0.967,60fa0630214825fec63ffa1f
0.305,Junior H,0.614,0.56,0.00000499,0.106,0.106,4,155.293,Jueves 10,https://api.spotify.com/v1/tracks/7KoyXL9zghiNpXkb5iVDyj,0.538,60fa0630214825fec63ffa20
0.182,Danna Paola,0.765,0.574,0.0000104,0.0567,0.0567,6,176.001,Mala Fama,https://api.spotify.com/v1/tracks/2D9itdl85AQVNpTfrxvUGj,0.815,60fa0630214825fec63ffa21
0.0882,Farruko,0.659,0.701,0,0.0866,0.0866,9,91.97,La Tóxica,https://api.spotify.com/v1/tracks/15OjBeqNX3bShsGYQbteRv,0.623,60fa0630214825fec63ffa22
0.397,Camilo,0.788,0.789,0,0.226,0.226,0,167.897,Machu Picchu,https://api.spotify.com/v1/tracks/6RV9pRLIQiXm3qTGeyQluf,0.867,60fa0630214825fec63ffa23
0.691,Calibre 50,0.755,0.557,0,0.104,0.104,3,130.03,Simplemente Gracias,https://api.spotify.com/v1/tracks/3K6noLeoPTQJ5jUErC8jT5,0.743,60fa0631214825fec63ffa24
0.31,Wisin,0.823,0.821,0.00000428,0.143,0.143,8,99.999,Mi Niña,https://api.spotify.com/v1/tracks/2bgcUk2A3jjKbCJ7KPquTi,0.791,60fa0631214825fec63ffa25
0.518,Piso 21,0.605,0.8,0.000128,0.0763,0.0763,10,92.284,Más De La Una,https://api.spotify.com/v1/tracks/00szcRmgqJGtqrfIUYkM1h,0.732,60fa0631214825fec63ffa26
0.0548,Marc Seguí,0.747,0.605,0.00000355,0.0794,0.0794,9,110.402,Tiroteo,https://api.spotify.com/v1/tracks/05HpBFLrHBjWpgV0DSPUAv,0.564,60fa0631214825fec63ffa27
0.281,BANDIDO,0.769,0.812,0.0000263,0.0781,0.0781,1,180.003,"No Me Conocen (Remix) [con DUKI, Rei & Tiago PZK]",https://api.spotify.com/v1/tracks/7COGuXyTr12KvdaYXMqheC,0.926,60fa0631214825fec63ffa28
0.394,Reik,0.627,0.522,0,0.108,0.108,11,86.015,Poco,https://api.spotify.com/v1/tracks/6VZMIyzOupI4vA68RaUgXb,0.8,60fa0632214825fec63ffa29
0.021,Bad Bunny,0.86,0.758,0.0000654,0.344,0.344,11,97.014,Yo Perreo Sola,https://api.spotify.com/v1/tracks/0SqqAgdovOE24BzxIClpjw,0.453,60fa0632214825fec63ffa2a
0.0518,Cali Y El Dandee,0.684,0.808,0.0000102,0.0858,0.0858,0,173.905,Nada,https://api.spotify.com/v1/tracks/4K8cyoCDovlc4FvtUr2Hfx,0.712,60fa0632214825fec63ffa2b
0.172,Fuego,0.792,0.676,0.0000193,0.0654,0.0654,1,117.011,Una Vaina Loca,https://api.spotify.com/v1/tracks/337cEDExdFKmLrQMKjffxr,0.712,60fa0632214825fec63ffa2c
0.0861,Bad Bunny,0.685,0.848,0.00000714,0.0783,0.0783,8,179.87,La Difícil,https://api.spotify.com/v1/tracks/6NfrH0ANGmgBXyxgV2PeXt,0.761,60fa0632214825fec63ffa2d
0.168,Inspector,0.607,0.666,0,0.201,0.201,2,139.542,Amargo Adiós,https://api.spotify.com/v1/tracks/0zCOT028cU3DeCqN1G18wE,0.79,60fa0632214825fec63ffa2e
0.0622,Imagine Dragons,0.776,0.78,0,0.081,0.081,10,124.949,Believer,https://api.spotify.com/v1/tracks/0pqnGHJpmpxLKifKRmU6WP,0.666,60fa0633214825fec63ffa2f
0.062,Aleman,0.803,0.788,0,0.362,0.362,4,106.013,Mi Tío Snoop,https://api.spotify.com/v1/tracks/48XgkAh1fkcZqA2EZWCDX6,0.778,60fa0633214825fec63ffa30
